customer_age,age_group,gender,income_category,income_inr,income_group,credit_limit,total_trans_amt,total_trans_count,avg_trans_value,spending_level
45,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,1438.3,4462,77,57.94805195,High
48,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,2446,4610,78,59.1025641,High
45,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,3439,2661,35,76.02857143,High
56,55+,F,$40K - $60K,Rs33L - Rs50L,Low Income,3005,4586,72,63.69444444,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,2033,4360,95,45.89473684,High
53,46 - 55,F,Less than $40K,<Rs33L,Low Income,2415,5063,78,64.91025641,High
40,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,5051,2137,45,47.48888889,High
49,46 - 55,M,Unknown,Unknown,Unknown,3519,3552,68,52.23529412,High
26,26 - 35,M,Less than $40K,<Rs33L,Low Income,10254,4258,68,62.61764706,High
48,46 - 55,F,Less than $40K,<Rs33L,Low Income,1853,5331,79,67.48101266,High
51,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,28673,3722,69,53.94202899,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,1895,2472,40,61.8,High
56,55+,F,Less than $40K,<Rs33L,Low Income,2041,3588,63,56.95238095,High
46,46 - 55,F,Less than $40K,<Rs33L,Low Income,1438.3,5013,81,61.88888889,High
54,46 - 55,F,Less than $40K,<Rs33L,Low Income,1572,4148,54,76.81481481,High
48,46 - 55,F,Unknown,Unknown,Unknown,3187,5111,90,56.78888889,High
59,55+,F,Unknown,Unknown,Unknown,7427,4636,91,50.94505495,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,1460,4265,63,67.6984127,High
52,46 - 55,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,25410,5472,70,78.17142857,High
56,55+,F,Less than $40K,<Rs33L,Low Income,2143,4684,82,57.12195122,High
42,36 - 45,M,$40K - $60K,Rs33L - Rs50L,Low Income,8566,4195,89,47.13483146,High
43,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,1438.3,5200,89,58.42696629,High
59,55+,F,Less than $40K,<Rs33L,Low Income,3297,4783,91,52.56043956,High
39,36 - 45,F,Less than $40K,<Rs33L,Low Income,2816,4817,87,55.36781609,High
53,46 - 55,F,Unknown,Unknown,Unknown,10533,2585,48,53.85416667,High
53,46 - 55,F,Less than $40K,<Rs33L,Low Income,2370,2164,45,48.08888889,High
35,26 - 35,F,Less than $40K,<Rs33L,Low Income,1678,2475,61,40.57377049,High
36,36 - 45,F,Less than $40K,<Rs33L,Low Income,1493,2516,63,39.93650794,High
51,46 - 55,F,Less than $40K,<Rs33L,Low Income,2350,4647,86,54.03488372,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,2690,2272,57,39.85964912,High
42,36 - 45,F,Unknown,Unknown,Unknown,7226,4653,71,65.53521127,High
54,46 - 55,F,Less than $40K,<Rs33L,Low Income,3173,4883,71,68.77464789,High
43,36 - 45,F,Less than $40K,<Rs33L,Low Income,2890,4233,77,54.97402597,High
46,46 - 55,F,Less than $40K,<Rs33L,Low Income,3313,2135,44,48.52272727,High
40,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,2625,2480,47,52.76595745,High
44,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,1834,5402,87,62.09195402,High
43,36 - 45,F,Less than $40K,<Rs33L,Low Income,3226,5066,75,67.54666667,High
56,55+,M,$60K - $80K,Rs50L - Rs66L,Mid Income,3426,4268,81,52.69135802,High
49,46 - 55,F,Less than $40K,<Rs33L,Low Income,2174,3890,78,49.87179487,High
60,55+,F,$40K - $60K,Rs33L - Rs50L,Low Income,3959,4935,92,53.64130435,High
49,46 - 55,F,Less than $40K,<Rs33L,Low Income,2215,4656,72,64.66666667,High
47,46 - 55,F,Less than $40K,<Rs33L,Low Income,2814,4766,87,54.7816092,High
56,55+,M,$60K - $80K,Rs50L - Rs66L,Mid Income,6941,4097,78,52.52564103,High
44,36 - 45,F,Unknown,Unknown,Unknown,3269,5022,85,59.08235294,High
42,36 - 45,F,Less than $40K,<Rs33L,Low Income,3172,4163,83,50.15662651,High
54,46 - 55,F,Less than $40K,<Rs33L,Low Income,2452,2398,29,82.68965517,High
36,36 - 45,F,Less than $40K,<Rs33L,Low Income,5070,4644,85,54.63529412,High
56,55+,M,$40K - $60K,Rs33L - Rs50L,Low Income,1466,5110,86,59.41860465,High
52,46 - 55,F,Less than $40K,<Rs33L,Low Income,2427,4663,85,54.85882353,High
59,55+,M,$120K +,Rs1Cr +,High Income,17999,4740,78,60.76923077,High
44,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,4553,4999,95,52.62105263,High
55,46 - 55,F,Unknown,Unknown,Unknown,2953,4644,79,58.78481013,High
39,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,4363,2596,48,54.08333333,High
57,55+,F,Less than $40K,<Rs33L,Low Income,1894,5750,73,78.76712329,High
48,46 - 55,F,Less than $40K,<Rs33L,Low Income,2097,4189,83,50.46987952,High
47,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,1983,5065,80,63.3125,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,2210,4937,75,65.82666667,High
52,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,7879,4844,83,58.36144578,High
46,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,3336,5577,95,58.70526316,High
34,26 - 35,F,Less than $40K,<Rs33L,Low Income,1726,5228,68,76.88235294,High
45,36 - 45,F,Less than $40K,<Rs33L,Low Income,2917,4878,92,53.02173913,High
39,36 - 45,F,Unknown,Unknown,Unknown,3023,2219,44,50.43181818,High
49,46 - 55,M,$40K - $60K,Rs33L - Rs50L,Low Income,1915,3911,80,48.8875,High
43,36 - 45,M,$40K - $60K,Rs33L - Rs50L,Low Income,4878,5021,84,59.77380952,High
41,36 - 45,F,Less than $40K,<Rs33L,Low Income,2066,4887,76,64.30263158,High
53,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,2164,4341,69,62.91304348,High
42,36 - 45,F,Less than $40K,<Rs33L,Low Income,6250,4042,60,67.36666667,High
43,36 - 45,F,Less than $40K,<Rs33L,Low Income,1484,4838,81,59.72839506,High
45,36 - 45,M,$40K - $60K,Rs33L - Rs50L,Low Income,4718,4598,80,57.475,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,2275,5626,77,73.06493506,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,1438.3,4429,78,56.78205128,High
51,46 - 55,F,Less than $40K,<Rs33L,Low Income,3683,4684,86,54.46511628,High
38,36 - 45,F,Less than $40K,<Rs33L,Low Income,2722,4488,88,51,High
43,36 - 45,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,34516,4081,54,75.57407407,High
48,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,2072,4091,71,57.61971831,High
53,46 - 55,M,$120K +,Rs1Cr +,High Income,6383,4985,87,57.29885057,High
39,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,2725,4714,81,58.19753086,High
47,46 - 55,F,Unknown,Unknown,Unknown,2675,4138,64,64.65625,High
42,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,1438.3,4246,83,51.15662651,High
50,46 - 55,M,$120K +,Rs1Cr +,High Income,13478,4738,56,84.60714286,High
46,46 - 55,F,Less than $40K,<Rs33L,Low Income,2841,4144,73,56.76712329,High
33,26 - 35,F,Less than $40K,<Rs33L,Low Income,1830,5271,76,69.35526316,High
37,36 - 45,M,$120K +,Rs1Cr +,High Income,2360,3696,82,45.07317073,High
43,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,3717,4667,91,51.28571429,High
56,55+,F,Less than $40K,<Rs33L,Low Income,1438.3,1988,42,47.33333333,Medium
42,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,2289,4955,83,59.69879518,High
56,55+,F,Unknown,Unknown,Unknown,5338,4139,69,59.98550725,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,1438.3,4687,85,55.14117647,High
40,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,2276,4159,67,62.07462687,High
43,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,4091,5244,87,60.27586207,High
45,36 - 45,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,3798,4512,80,56.4,High
47,46 - 55,F,Less than $40K,<Rs33L,Low Income,1778,4189,80,52.3625,High
38,36 - 45,F,Less than $40K,<Rs33L,Low Income,2920,2750,41,67.07317073,High
49,46 - 55,F,Less than $40K,<Rs33L,Low Income,1938,2870,49,58.57142857,High
62,55+,F,Less than $40K,<Rs33L,Low Income,4049,3908,80,48.85,High
45,36 - 45,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,1438.3,4598,86,53.46511628,High
40,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,10880,4957,90,55.07777778,High
51,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,3451,4097,67,61.14925373,High
41,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,20749,4754,77,61.74025974,High
49,46 - 55,F,Less than $40K,<Rs33L,Low Income,2481,4466,69,64.72463768,High
61,55+,M,$60K - $80K,Rs50L - Rs66L,Mid Income,2415,4479,71,63.08450704,High
33,26 - 35,F,Less than $40K,<Rs33L,Low Income,1438.3,4641,85,54.6,High
45,36 - 45,F,Unknown,Unknown,Unknown,7600,4240,67,63.28358209,High
35,26 - 35,F,Less than $40K,<Rs33L,Low Income,1438.3,5020,94,53.40425532,High
41,36 - 45,F,Less than $40K,<Rs33L,Low Income,2601,5111,83,61.57831325,High
48,46 - 55,F,Unknown,Unknown,Unknown,2625,4378,81,54.04938272,High
49,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,5578,3459,53,65.26415094,High
52,46 - 55,F,Less than $40K,<Rs33L,Low Income,3698,3763,82,45.8902439,High
51,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,1438.3,4485,85,52.76470588,High
45,36 - 45,F,Less than $40K,<Rs33L,Low Income,1795,5575,73,76.36986301,High
42,36 - 45,F,Less than $40K,<Rs33L,Low Income,1933,4833,71,68.07042254,High
41,36 - 45,M,$120K +,Rs1Cr +,High Income,27169,3906,87,44.89655172,High
30,26 - 35,F,Less than $40K,<Rs33L,Low Income,2367,5568,90,61.86666667,High
54,46 - 55,F,Less than $40K,<Rs33L,Low Income,5642,4633,84,55.1547619,High
60,55+,F,Less than $40K,<Rs33L,Low Income,3239,4621,91,50.78021978,High
52,46 - 55,F,Less than $40K,<Rs33L,Low Income,3040,4608,61,75.54098361,High
37,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,3680,4835,77,62.79220779,High
44,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,1787,3912,79,49.51898734,High
52,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,4752,3946,63,62.63492063,High
46,46 - 55,F,Unknown,Unknown,Unknown,1706,2320,42,55.23809524,High
45,36 - 45,F,Unknown,Unknown,Unknown,8103,5221,82,63.67073171,High
43,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,3764,4898,80,61.225,High
40,36 - 45,F,Less than $40K,<Rs33L,Low Income,5492,2416,45,53.68888889,High
39,36 - 45,F,Less than $40K,<Rs33L,Low Income,3554,5152,90,57.24444444,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,3170,5357,91,58.86813187,High
49,46 - 55,F,Unknown,Unknown,Unknown,2464,4739,86,55.10465116,High
41,36 - 45,M,Less than $40K,<Rs33L,Low Income,3429,4015,76,52.82894737,High
50,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,2021,5298,71,74.61971831,High
54,46 - 55,F,Less than $40K,<Rs33L,Low Income,2444,4609,61,75.55737705,High
39,36 - 45,F,Unknown,Unknown,Unknown,2751,4861,82,59.2804878,High
52,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,9017,4552,81,56.19753086,High
51,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,2107,4841,88,55.01136364,High
46,46 - 55,F,Less than $40K,<Rs33L,Low Income,2029,4802,90,53.35555556,High
48,46 - 55,M,$120K +,Rs1Cr +,High Income,32777,4520,75,60.26666667,High
50,46 - 55,M,$120K +,Rs1Cr +,High Income,4607,4793,88,54.46590909,High
52,46 - 55,F,Unknown,Unknown,Unknown,23486,4530,74,61.21621622,High
54,46 - 55,F,Unknown,Unknown,Unknown,1997,4961,82,60.5,High
40,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,3144,4758,67,71.01492537,High
47,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,2725,4904,85,57.69411765,High
53,46 - 55,F,Less than $40K,<Rs33L,Low Income,1874,4194,78,53.76923077,High
45,36 - 45,M,$120K +,Rs1Cr +,High Income,7135,2305,42,54.88095238,High
35,26 - 35,F,Unknown,Unknown,Unknown,3379,5121,80,64.0125,High
48,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,2804,5033,81,62.13580247,High
44,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,16553,4797,82,58.5,High
41,36 - 45,F,Unknown,Unknown,Unknown,2246,3607,51,70.7254902,High
42,36 - 45,F,Unknown,Unknown,Unknown,2875,4577,81,56.50617284,High
51,46 - 55,F,Unknown,Unknown,Unknown,3668,4753,87,54.63218391,High
45,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,2853,4971,65,76.47692308,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,2382,4563,89,51.26966292,High
54,46 - 55,F,Less than $40K,<Rs33L,Low Income,2830,4854,74,65.59459459,High
47,46 - 55,F,Unknown,Unknown,Unknown,24987,3995,64,62.421875,High
52,46 - 55,F,Less than $40K,<Rs33L,Low Income,3705,4452,89,50.02247191,High
49,46 - 55,F,Less than $40K,<Rs33L,Low Income,1675,2622,53,49.47169811,High
47,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,1439,5047,79,63.88607595,High
54,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,4440,3720,89,41.79775281,High
52,46 - 55,F,Less than $40K,<Rs33L,Low Income,2563,4515,77,58.63636364,High
46,46 - 55,F,Less than $40K,<Rs33L,Low Income,1896,4588,75,61.17333333,High
39,36 - 45,F,Less than $40K,<Rs33L,Low Income,2190,2338,40,58.45,High
55,46 - 55,F,Less than $40K,<Rs33L,Low Income,2596,4726,87,54.32183908,High
44,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,4196,2558,38,67.31578947,High
43,36 - 45,F,Less than $40K,<Rs33L,Low Income,1616,4774,74,64.51351351,High
42,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,6618,5022,76,66.07894737,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,2477,2037,43,47.37209302,High
38,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,3040,5616,73,76.93150685,High
41,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,4697,1679,29,57.89655172,Medium
51,46 - 55,M,$40K - $60K,Rs33L - Rs50L,Low Income,4436,4460,85,52.47058824,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,13138,3881,77,50.4025974,High
46,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,1438.3,2527,38,66.5,High
38,36 - 45,F,Less than $40K,<Rs33L,Low Income,3297,4636,86,53.90697674,High
46,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,6272,4514,66,68.39393939,High
54,46 - 55,M,$40K - $60K,Rs33L - Rs50L,Low Income,5608,4325,77,56.16883117,High
42,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,9906,4033,76,53.06578947,High
30,26 - 35,F,Less than $40K,<Rs33L,Low Income,1621,5247,84,62.46428571,High
49,46 - 55,F,Less than $40K,<Rs33L,Low Income,2305,5106,74,69,High
54,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,9525,4804,79,60.81012658,High
41,36 - 45,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,4742,2422,41,59.07317073,High
51,46 - 55,M,$120K +,Rs1Cr +,High Income,3168,4674,71,65.83098592,High
37,36 - 45,F,Less than $40K,<Rs33L,Low Income,2939,5076,84,60.42857143,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,2724,4171,75,55.61333333,High
46,46 - 55,F,Unknown,Unknown,Unknown,6990,4861,77,63.12987013,High
45,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,1870,4891,65,75.24615385,High
55,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,1438.3,4885,88,55.51136364,High
55,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,4629,2877,49,58.71428571,High
50,46 - 55,M,$120K +,Rs1Cr +,High Income,34516,4520,73,61.91780822,High
36,36 - 45,F,Less than $40K,<Rs33L,Low Income,1558,2424,40,60.6,High
45,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,13093,2032,39,52.1025641,High
45,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,1438.3,5346,84,63.64285714,High
41,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,4451,4456,75,59.41333333,High
44,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,6426,4892,80,61.15,High
47,46 - 55,F,Less than $40K,<Rs33L,Low Income,2761,4510,88,51.25,High
38,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,2148,4711,64,73.609375,High
49,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,2485,4208,71,59.26760563,High
39,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,3394,5421,75,72.28,High
50,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,3367,5657,91,62.16483516,High
50,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,4154,4325,86,50.29069767,High
47,46 - 55,F,Less than $40K,<Rs33L,Low Income,2154,4538,74,61.32432432,High
54,46 - 55,F,Less than $40K,<Rs33L,Low Income,2506,4504,80,56.3,High
46,46 - 55,F,Less than $40K,<Rs33L,Low Income,1774,3474,60,57.9,High
43,36 - 45,F,Unknown,Unknown,Unknown,3287,5236,77,68,High
42,36 - 45,F,Unknown,Unknown,Unknown,1821,4786,87,55.01149425,High
49,46 - 55,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,34516,3990,65,61.38461538,High
45,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,3918,4700,69,68.11594203,High
49,46 - 55,F,Unknown,Unknown,Unknown,5455,4349,58,74.98275862,High
41,36 - 45,F,Less than $40K,<Rs33L,Low Income,2372,2499,41,60.95121951,High
45,36 - 45,F,Less than $40K,<Rs33L,Low Income,1492,2469,38,64.97368421,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,1550,4534,87,52.11494253,High
58,55+,F,Less than $40K,<Rs33L,Low Income,2669,4863,79,61.55696203,High
42,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,3311,4559,80,56.9875,High
51,46 - 55,F,Less than $40K,<Rs33L,Low Income,3068,5524,71,77.8028169,High
55,46 - 55,F,Unknown,Unknown,Unknown,2721,5443,73,74.56164384,High
37,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,3050,4698,75,62.64,High
60,55+,F,Unknown,Unknown,Unknown,3356,5200,81,64.19753086,High
42,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,2647,4911,82,59.8902439,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,2407,4543,71,63.98591549,High
52,46 - 55,F,Unknown,Unknown,Unknown,2233,2888,50,57.76,High
42,36 - 45,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,32106,4452,83,53.63855422,High
48,46 - 55,F,Less than $40K,<Rs33L,Low Income,2089,5069,76,66.69736842,High
48,46 - 55,F,Less than $40K,<Rs33L,Low Income,2185,4906,83,59.10843373,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,4057,4301,58,74.15517241,High
44,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,3183,4017,63,63.76190476,High
45,36 - 45,F,Less than $40K,<Rs33L,Low Income,2699,4071,75,54.28,High
57,55+,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,17096,4231,62,68.24193548,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,2897,4891,87,56.2183908,High
46,46 - 55,F,Less than $40K,<Rs33L,Low Income,6568,1507,33,45.66666667,Medium
40,36 - 45,F,Unknown,Unknown,Unknown,1622,4216,71,59.38028169,High
51,46 - 55,F,Less than $40K,<Rs33L,Low Income,1438.3,4447,71,62.63380282,High
34,26 - 35,F,$40K - $60K,Rs33L - Rs50L,Low Income,1677,4035,87,46.37931034,High
48,46 - 55,F,Unknown,Unknown,Unknown,7884,4588,74,62,High
57,55+,F,Less than $40K,<Rs33L,Low Income,1860,5109,62,82.40322581,High
48,46 - 55,F,Unknown,Unknown,Unknown,8074,5372,93,57.76344086,High
47,46 - 55,F,Less than $40K,<Rs33L,Low Income,2124,4592,83,55.3253012,High
48,46 - 55,F,Less than $40K,<Rs33L,Low Income,3413,3843,67,57.35820896,High
41,36 - 45,F,Less than $40K,<Rs33L,Low Income,2178,5089,80,63.6125,High
47,46 - 55,F,Unknown,Unknown,Unknown,2446,5347,87,61.45977011,High
37,36 - 45,F,Less than $40K,<Rs33L,Low Income,3967,4490,66,68.03030303,High
45,36 - 45,F,Unknown,Unknown,Unknown,4146,4323,64,67.546875,High
26,26 - 35,F,Unknown,Unknown,Unknown,34516,4174,59,70.74576271,High
58,55+,F,Less than $40K,<Rs33L,Low Income,1869,5269,80,65.8625,High
46,46 - 55,F,Unknown,Unknown,Unknown,2168,4043,73,55.38356164,High
49,46 - 55,F,Less than $40K,<Rs33L,Low Income,2096,4926,82,60.07317073,High
41,36 - 45,M,$60K - $80K,Rs50L - Rs66L,Mid Income,7293,4828,82,58.87804878,High
46,46 - 55,F,Unknown,Unknown,Unknown,1438.3,4659,74,62.95945946,High
42,36 - 45,M,$40K - $60K,Rs33L - Rs50L,Low Income,1438.3,3499,80,43.7375,High
57,55+,F,Less than $40K,<Rs33L,Low Income,2298,5154,81,63.62962963,High
48,46 - 55,F,Unknown,Unknown,Unknown,3829,4313,85,50.74117647,High
58,55+,F,Less than $40K,<Rs33L,Low Income,1517,5067,69,73.43478261,High
46,46 - 55,F,Less than $40K,<Rs33L,Low Income,13427,4266,63,67.71428571,High
53,46 - 55,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,16747,4350,76,57.23684211,High
58,55+,F,Unknown,Unknown,Unknown,9926,4937,73,67.63013699,High
54,46 - 55,F,Less than $40K,<Rs33L,Low Income,2691,4413,80,55.1625,High
42,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,1456,2843,42,67.69047619,High
43,36 - 45,F,Less than $40K,<Rs33L,Low Income,2005,4906,80,61.325,High
35,26 - 35,F,Less than $40K,<Rs33L,Low Income,4790,4544,81,56.09876543,High
46,46 - 55,F,Less than $40K,<Rs33L,Low Income,3123,4117,76,54.17105263,High
42,36 - 45,F,Less than $40K,<Rs33L,Low Income,5471,5103,94,54.28723404,High
53,46 - 55,M,$120K +,Rs1Cr +,High Income,13670,4812,81,59.40740741,High
52,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,3460,2355,47,50.10638298,High
48,46 - 55,M,$40K - $60K,Rs33L - Rs50L,Low Income,3202,4675,88,53.125,High
31,26 - 35,F,Less than $40K,<Rs33L,Low Income,1438.3,2614,49,53.34693878,High
50,46 - 55,M,$60K - $80K,Rs50L - Rs66L,Mid Income,2296,5483,77,71.20779221,High
54,46 - 55,F,Less than $40K,<Rs33L,Low Income,1476,4462,75,59.49333333,High
35,26 - 35,F,Unknown,Unknown,Unknown,12287,4601,65,70.78461538,High
41,36 - 45,F,Less than $40K,<Rs33L,Low Income,2470,5011,61,82.14754098,High
46,46 - 55,M,$120K +,Rs1Cr +,High Income,24431,3457,66,52.37878788,High
41,36 - 45,M,Less than $40K,<Rs33L,Low Income,1950,4630,84,55.11904762,High
49,46 - 55,F,Less than $40K,<Rs33L,Low Income,6615,4575,75,61,High
47,46 - 55,F,Unknown,Unknown,Unknown,5756,5298,72,73.58333333,High
55,46 - 55,F,Unknown,Unknown,Unknown,1438.3,2278,57,39.96491228,High
32,26 - 35,F,Less than $40K,<Rs33L,Low Income,1438.3,5099,80,63.7375,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,1912,4851,87,55.75862069,High
45,36 - 45,F,Unknown,Unknown,Unknown,4549,2240,34,65.88235294,High
45,36 - 45,F,Less than $40K,<Rs33L,Low Income,1979,5458,84,64.97619048,High
40,36 - 45,F,$40K - $60K,Rs33L - Rs50L,Low Income,2803,5089,71,71.67605634,High
45,36 - 45,F,Less than $40K,<Rs33L,Low Income,2548,4747,77,61.64935065,High
45,36 - 45,F,Less than $40K,<Rs33L,Low Income,1457,5401,93,58.07526882,High
32,26 - 35,F,Less than $40K,<Rs33L,Low Income,1438.3,2464,37,66.59459459,High
59,55+,F,$40K - $60K,Rs33L - Rs50L,Low Income,1980,5350,96,55.72916667,High
48,46 - 55,F,Less than $40K,<Rs33L,Low Income,2216,4763,83,57.38554217,High
57,55+,F,$40K - $60K,Rs33L - Rs50L,Low Income,4262,3943,75,52.57333333,High
42,36 - 45,F,Less than $40K,<Rs33L,Low Income,2573,4649,88,52.82954545,High
55,46 - 55,F,$40K - $60K,Rs33L - Rs50L,Low Income,5431,4569,82,55.7195122,High
43,36 - 45,F,Less than $40K,<Rs33L,Low Income,3092,4797,87,55.13793103,High
37,36 - 45,F,Less than $40K,<Rs33L,Low Income,2984,4878,86,56.72093023,High
48,46 - 55,F,Unknown,Unknown,Unknown,2186,4629,77,60.11688312,High
34,26 - 35,M,Less than $40K,<Rs33L,Low Income,2669,4314,74,58.2972973,High
50,46 - 55,F,Less than $40K,<Rs33L,Low Income,1789,5110,75,68.13333333,High
36,36 - 45,F,Less than $40K,<Rs33L,Low Income,2835,4811,77,62.48051948,High
44,36 - 45,F,Less than $40K,<Rs33L,Low Income,1558,4805,86,55.87209302,High
47,46 - 55,M,$80K - $120K,Rs66L - Rs1Cr,Mid Income,7299,4678,83,56.36144578,High
56,55+,F,Less than $40K,<Rs33L,Low Income,3556,2220,45,49.33333333,High
45,36 - 45,F,Less than $40K,<Rs33L,Low Income,1438.3,4976,70,71.08571429,High
35,26 - 35,F,Unknown,Unknown,Unknown,1507,4679,85,55.04705882,High
